sale_date,factory,lot_number,grade,clone_type,auction_price_usd,exchange_rate,rainfall_mm,temperature_c,made_tea_kg,bp1_share
1/21/2022,Tegat,TEG-318-9069,D1,TRFK 31/8,2.62,112.97,190.1,19.1,3141,0.309
1/21/2022,Tegat,TEG-1219-3236,BP1,TRFK 12/19,2.66,112.97,190.1,19.1,3564,0.264
1/21/2022,Tegat,TEG-1219-9183,PF1,TRFK 12/19,3.26,112.97,190.1,19.1,3755,0.34
1/21/2022,Tegat,TEG-1219-2336,PD,TRFK 12/19,2.11,112.97,190.1,19.1,1823,0.322
1/21/2022,Tegat,TEG-1219-3667,D1,TRFK 12/19,2.5,112.97,190.1,19.1,1527,0.322
1/21/2022,Tegat,TEG-79-8408,BP1,TRFK 7/9,2.82,112.97,190.1,19.1,1126,0.292
1/21/2022,Tegat,TEG-79-4449,PF1,TRFK 7/9,1.75,112.97,190.1,19.1,955,0.261
1/21/2022,Tegat,TEG-79-8606,PD,TRFK 7/9,1.84,112.97,190.1,19.1,2953,0.341
1/21/2022,Tegat,TEG-79-2117,D1,TRFK 7/9,2.74,112.97,190.1,19.1,3481,0.327
1/21/2022,Litein,LIT-68-7986,BP1,TRFK 6/8,3.02,112.97,190.1,19.1,1316,0.382
1/21/2022,Litein,LIT-68-8148,PF1,TRFK 6/8,2.98,112.97,190.1,19.1,2371,0.374
1/21/2022,Litein,LIT-68-9316,PD,TRFK 6/8,2.78,112.97,190.1,19.1,948,0.483
1/21/2022,Litein,LIT-68-4493,D1,TRFK 6/8,2.89,112.97,190.1,19.1,1268,0.429
1/21/2022,Litein,LIT-303577-4735,BP1,TRFK 303/577,2.91,112.97,190.1,19.1,2454,0.342
1/21/2022,Litein,LIT-303577-7493,PF1,TRFK 303/577,2.74,112.97,190.1,19.1,1046,0.336
1/21/2022,Litein,LIT-303577-4091,PD,TRFK 303/577,2.81,112.97,190.1,19.1,2824,0.317
1/21/2022,Litein,LIT-303577-1467,D1,TRFK 303/577,2.55,112.97,190.1,19.1,2627,0.417
1/21/2022,Litein,LIT-318-8550,BP1,TRFK 31/8,3.1,112.97,190.1,19.1,1635,0.31
1/21/2022,Litein,LIT-318-5726,PF1,TRFK 31/8,2.31,112.97,190.1,19.1,2048,0.353
1/21/2022,Litein,LIT-318-7867,PD,TRFK 31/8,2.96,112.97,190.1,19.1,2544,0.335
1/21/2022,Litein,LIT-318-2347,D1,TRFK 31/8,2.06,112.97,190.1,19.1,2115,0.348
1/21/2022,Litein,LIT-1219-1316,BP1,TRFK 12/19,2.59,112.97,190.1,19.1,3208,0.309
1/21/2022,Litein,LIT-1219-9454,PF1,TRFK 12/19,2.37,112.97,190.1,19.1,1172,0.311
1/21/2022,Litein,LIT-1219-2439,PD,TRFK 12/19,2.3,112.97,190.1,19.1,2879,0.31
1/21/2022,Litein,LIT-1219-3388,D1,TRFK 12/19,1.94,112.97,190.1,19.1,1417,0.35
1/21/2022,Litein,LIT-79-4083,BP1,TRFK 7/9,2.1,112.97,190.1,19.1,2262,0.215
1/21/2022,Litein,LIT-79-6812,PF1,TRFK 7/9,2.44,112.97,190.1,19.1,1999,0.276
1/21/2022,Litein,LIT-79-6874,PD,TRFK 7/9,2.78,112.97,190.1,19.1,3020,0.294
1/21/2022,Litein,LIT-79-4999,D1,TRFK 7/9,2.82,112.97,190.1,19.1,1203,0.267
1/21/2022,Kapkatet,KAP-68-8749,BP1,TRFK 6/8,2.85,112.97,190.1,19.1,3214,0.409
1/21/2022,Kapkatet,KAP-68-4878,PF1,TRFK 6/8,3.21,112.97,190.1,19.1,3056,0.408
1/21/2022,Kapkatet,KAP-68-9891,PD,TRFK 6/8,3.2,112.97,190.1,19.1,1993,0.481
1/21/2022,Kapkatet,KAP-68-6658,D1,TRFK 6/8,2.67,112.97,190.1,19.1,2044,0.433
1/21/2022,Kapkatet,KAP-303577-6142,BP1,TRFK 303/577,3.72,112.97,190.1,19.1,2584,0.355
1/21/2022,Kapkatet,KAP-303577-6181,PF1,TRFK 303/577,3.03,112.97,190.1,19.1,3612,0.363
1/21/2022,Kapkatet,KAP-303577-4041,PD,TRFK 303/577,2.91,112.97,190.1,19.1,1993,0.39
1/21/2022,Kapkatet,KAP-303577-3990,D1,TRFK 303/577,2.58,112.97,190.1,19.1,1372,0.395
1/21/2022,Kapkatet,KAP-318-1213,BP1,TRFK 31/8,2.15,112.97,190.1,19.1,3669,0.306
1/21/2022,Kapkatet,KAP-318-5255,PF1,TRFK 31/8,2.2,112.97,190.1,19.1,3085,0.343
1/21/2022,Kapkatet,KAP-318-5301,PD,TRFK 31/8,2.33,112.97,190.1,19.1,1486,0.293
1/21/2022,Kapkatet,KAP-318-1513,D1,TRFK 31/8,2.33,112.97,190.1,19.1,2258,0.338
1/21/2022,Kapkatet,KAP-1219-1077,BP1,TRFK 12/19,2.76,112.97,190.1,19.1,2296,0.325
1/21/2022,Kapkatet,KAP-1219-7060,PF1,TRFK 12/19,2.57,112.97,190.1,19.1,2336,0.231
1/21/2022,Kapkatet,KAP-1219-2218,PD,TRFK 12/19,2.43,112.97,190.1,19.1,1754,0.296
1/21/2022,Kapkatet,KAP-1219-7953,D1,TRFK 12/19,2.33,112.97,190.1,19.1,3514,0.333
1/21/2022,Kapkatet,KAP-79-4193,BP1,TRFK 7/9,2.12,112.97,190.1,19.1,3663,0.242
1/21/2022,Kapkatet,KAP-79-9470,PF1,TRFK 7/9,2.54,112.97,190.1,19.1,1782,0.265
1/21/2022,Kapkatet,KAP-79-8347,PD,TRFK 7/9,1.37,112.97,190.1,19.1,3352,0.251
1/21/2022,Kapkatet,KAP-79-5688,D1,TRFK 7/9,2.01,112.97,190.1,19.1,1379,0.281
1/21/2022,Momul,MOM-68-1959,BP1,TRFK 6/8,2.95,112.97,190.1,19.1,3370,0.396
1/21/2022,Momul,MOM-68-7657,PF1,TRFK 6/8,2.71,112.97,190.1,19.1,1758,0.366
1/21/2022,Momul,MOM-68-1998,PD,TRFK 6/8,2.88,112.97,190.1,19.1,3104,0.415
1/21/2022,Momul,MOM-68-6429,D1,TRFK 6/8,3.04,112.97,190.1,19.1,3630,0.492
1/21/2022,Momul,MOM-303577-7539,BP1,TRFK 303/577,2.84,112.97,190.1,19.1,1191,0.382
1/21/2022,Momul,MOM-303577-6558,PF1,TRFK 303/577,2.5,112.97,190.1,19.1,1420,0.394
1/21/2022,Momul,MOM-303577-2666,PD,TRFK 303/577,2.82,112.97,190.1,19.1,1611,0.415
1/21/2022,Momul,MOM-303577-6168,D1,TRFK 303/577,2.88,112.97,190.1,19.1,3436,0.346
1/21/2022,Momul,MOM-318-7478,BP1,TRFK 31/8,2.94,112.97,190.1,19.1,1620,0.274
1/21/2022,Momul,MOM-318-1328,PF1,TRFK 31/8,2.56,112.97,190.1,19.1,3626,0.344
1/21/2022,Momul,MOM-318-3955,PD,TRFK 31/8,2.37,112.97,190.1,19.1,2401,0.406
1/21/2022,Momul,MOM-318-4539,D1,TRFK 31/8,2.4,112.97,190.1,19.1,2456,0.332
1/21/2022,Momul,MOM-1219-4237,BP1,TRFK 12/19,2.69,112.97,190.1,19.1,1264,0.316
1/21/2022,Momul,MOM-1219-8507,PF1,TRFK 12/19,2.95,112.97,190.1,19.1,3664,0.311
1/21/2022,Momul,MOM-1219-9637,PD,TRFK 12/19,2.65,112.97,190.1,19.1,1502,0.297
1/21/2022,Momul,MOM-1219-4420,D1,TRFK 12/19,2.67,112.97,190.1,19.1,1244,0.307
1/21/2022,Momul,MOM-79-9237,BP1,TRFK 7/9,2.88,112.97,190.1,19.1,2663,0.322
1/21/2022,Momul,MOM-79-5757,PF1,TRFK 7/9,2.54,112.97,190.1,19.1,2442,0.292
1/21/2022,Momul,MOM-79-2282,PD,TRFK 7/9,1.21,112.97,190.1,19.1,3273,0.152
1/21/2022,Momul,MOM-79-8552,D1,TRFK 7/9,1.57,112.97,190.1,19.1,1343,0.297
1/21/2022,Kapsara,KAP-68-6031,BP1,TRFK 6/8,2.76,112.97,190.1,19.1,1045,0.468
1/21/2022,Kapsara,KAP-68-6917,PF1,TRFK 6/8,2.79,112.97,190.1,19.1,2705,0.42
1/21/2022,Kapsara,KAP-68-8445,PD,TRFK 6/8,2.88,112.97,190.1,19.1,1514,0.425
1/21/2022,Kapsara,KAP-68-3584,D1,TRFK 6/8,2.48,112.97,190.1,19.1,2753,0.419
1/21/2022,Kapsara,KAP-303577-3525,BP1,TRFK 303/577,2.55,112.97,190.1,19.1,1714,0.354
1/21/2022,Kapsara,KAP-303577-8180,PF1,TRFK 303/577,3.02,112.97,190.1,19.1,1274,0.37
1/21/2022,Kapsara,KAP-303577-5470,PD,TRFK 303/577,2.65,112.97,190.1,19.1,2039,0.402
1/21/2022,Kapsara,KAP-303577-4725,D1,TRFK 303/577,2.32,112.97,190.1,19.1,3005,0.419
1/21/2022,Kapsara,KAP-318-6923,BP1,TRFK 31/8,2.64,112.97,190.1,19.1,2639,0.356
1/21/2022,Kapsara,KAP-318-5729,PF1,TRFK 31/8,2.81,112.97,190.1,19.1,1893,0.348
1/21/2022,Kapsara,KAP-318-9874,PD,TRFK 31/8,2.79,112.97,190.1,19.1,3353,0.362
1/21/2022,Kapsara,KAP-318-3606,D1,TRFK 31/8,2.01,112.97,190.1,19.1,3488,0.329
1/21/2022,Kapsara,KAP-1219-2550,BP1,TRFK 12/19,2.49,112.97,190.1,19.1,1777,0.352
1/21/2022,Kapsara,KAP-1219-7611,PF1,TRFK 12/19,3.18,112.97,190.1,19.1,3041,0.296
1/21/2022,Kapsara,KAP-1219-2345,PD,TRFK 12/19,2.56,112.97,190.1,19.1,2987,0.304
1/21/2022,Kapsara,KAP-1219-3973,D1,TRFK 12/19,2.39,112.97,190.1,19.1,2115,0.298
1/21/2022,Kapsara,KAP-79-7268,BP1,TRFK 7/9,2.27,112.97,190.1,19.1,2083,0.302
1/21/2022,Kapsara,KAP-79-8444,PF1,TRFK 7/9,2.43,112.97,190.1,19.1,1165,0.303
1/21/2022,Kapsara,KAP-79-7596,PD,TRFK 7/9,2.18,112.97,190.1,19.1,2822,0.293
1/21/2022,Kapsara,KAP-79-8244,D1,TRFK 7/9,1.76,112.97,190.1,19.1,1473,0.262
1/21/2022,Chebut,CHE-68-7760,BP1,TRFK 6/8,2.66,112.97,190.1,19.1,1615,0.384
1/21/2022,Chebut,CHE-68-8839,PF1,TRFK 6/8,2.91,112.97,190.1,19.1,1697,0.408
1/21/2022,Chebut,CHE-68-3529,PD,TRFK 6/8,2.93,112.97,190.1,19.1,2856,0.431
1/21/2022,Chebut,CHE-68-9644,D1,TRFK 6/8,2.78,112.97,190.1,19.1,2472,0.346
1/21/2022,Chebut,CHE-303577-6240,BP1,TRFK 303/577,2.8,112.97,190.1,19.1,2669,0.381
1/21/2022,Chebut,CHE-303577-1577,PF1,TRFK 303/577,2.78,112.97,190.1,19.1,1829,0.422
1/21/2022,Chebut,CHE-303577-4962,PD,TRFK 303/577,2.73,112.97,190.1,19.1,2887,0.397
1/21/2022,Chebut,CHE-303577-7306,D1,TRFK 303/577,2.44,112.97,190.1,19.1,3437,0.415
1/21/2022,Chebut,CHE-318-2587,BP1,TRFK 31/8,2.6,112.97,190.1,19.1,3614,0.364
1/21/2022,Chebut,CHE-318-8708,PF1,TRFK 31/8,2.35,112.97,190.1,19.1,2479,0.364
1/21/2022,Chebut,CHE-318-8316,PD,TRFK 31/8,2.59,112.97,190.1,19.1,1868,0.31
1/21/2022,Chebut,CHE-318-9589,D1,TRFK 31/8,2.28,112.97,190.1,19.1,3579,0.307
1/21/2022,Chebut,CHE-1219-1188,BP1,TRFK 12/19,2.81,112.97,190.1,19.1,3060,0.293
1/21/2022,Chebut,CHE-1219-1947,PF1,TRFK 12/19,2.58,112.97,190.1,19.1,2293,0.252
1/21/2022,Chebut,CHE-1219-6455,PD,TRFK 12/19,2.96,112.97,190.1,19.1,2769,0.314
1/21/2022,Chebut,CHE-1219-5155,D1,TRFK 12/19,2.38,112.97,190.1,19.1,2599,0.295
1/21/2022,Chebut,CHE-79-6916,BP1,TRFK 7/9,3.1,112.97,190.1,19.1,3266,0.32
1/21/2022,Chebut,CHE-79-4293,PF1,TRFK 7/9,2.18,112.97,190.1,19.1,921,0.242
1/21/2022,Chebut,CHE-79-2208,PD,TRFK 7/9,2.5,112.97,190.1,19.1,3333,0.277
1/21/2022,Chebut,CHE-79-6443,D1,TRFK 7/9,2.15,112.97,190.1,19.1,1235,0.272
1/28/2022,Tegat,TEG-68-4609,BP1,TRFK 6/8,3.26,113.57,148.8,19.2,2697,0.399
1/28/2022,Tegat,TEG-68-6693,PF1,TRFK 6/8,3.17,113.57,148.8,19.2,1101,0.415
1/28/2022,Tegat,TEG-68-3244,PD,TRFK 6/8,2.85,113.57,148.8,19.2,1684,0.424
1/28/2022,Tegat,TEG-68-5072,D1,TRFK 6/8,2.57,113.57,148.8,19.2,1224,0.366
1/28/2022,Tegat,TEG-303577-2401,BP1,TRFK 303/577,3.03,113.57,148.8,19.2,2128,0.359
1/28/2022,Tegat,TEG-303577-3655,PF1,TRFK 303/577,2.75,113.57,148.8,19.2,2889,0.386
1/28/2022,Tegat,TEG-303577-1213,PD,TRFK 303/577,2.48,113.57,148.8,19.2,3798,0.378
1/28/2022,Tegat,TEG-303577-7149,D1,TRFK 303/577,2.95,113.57,148.8,19.2,3010,0.414
1/28/2022,Tegat,TEG-318-3672,BP1,TRFK 31/8,3.14,113.57,148.8,19.2,2237,0.361
1/28/2022,Tegat,TEG-318-4318,PF1,TRFK 31/8,2.82,113.57,148.8,19.2,2849,0.302
1/28/2022,Tegat,TEG-318-7130,PD,TRFK 31/8,2.74,113.57,148.8,19.2,3313,0.312
1/28/2022,Tegat,TEG-318-4551,D1,TRFK 31/8,2.84,113.57,148.8,19.2,1832,0.392
1/28/2022,Tegat,TEG-1219-2506,BP1,TRFK 12/19,2.53,113.57,148.8,19.2,2324,0.292
1/28/2022,Tegat,TEG-1219-6128,PF1,TRFK 12/19,2.55,113.57,148.8,19.2,3449,0.34
1/28/2022,Tegat,TEG-1219-3770,PD,TRFK 12/19,2.28,113.57,148.8,19.2,2448,0.265
1/28/2022,Tegat,TEG-1219-3040,D1,TRFK 12/19,2.47,113.57,148.8,19.2,901,0.274
1/28/2022,Tegat,TEG-79-1889,BP1,TRFK 7/9,2.42,113.57,148.8,19.2,1001,0.271
1/28/2022,Tegat,TEG-79-4079,PF1,TRFK 7/9,3.07,113.57,148.8,19.2,1387,0.271
1/28/2022,Tegat,TEG-79-3415,PD,TRFK 7/9,1.5,113.57,148.8,19.2,3287,0.271
1/28/2022,Tegat,TEG-79-1390,D1,TRFK 7/9,1.94,113.57,148.8,19.2,1168,0.274
1/28/2022,Litein,LIT-68-6287,BP1,TRFK 6/8,3.26,113.57,148.8,19.2,1646,0.421
1/28/2022,Litein,LIT-68-5848,PF1,TRFK 6/8,2.84,113.57,148.8,19.2,3075,0.48
1/28/2022,Litein,LIT-68-4703,PD,TRFK 6/8,2.26,113.57,148.8,19.2,1535,0.401
1/28/2022,Litein,LIT-68-9655,D1,TRFK 6/8,2.66,113.57,148.8,19.2,1244,0.437
1/28/2022,Litein,LIT-303577-2460,BP1,TRFK 303/577,2.77,113.57,148.8,19.2,1408,0.416
1/28/2022,Litein,LIT-303577-7291,PF1,TRFK 303/577,2.8,113.57,148.8,19.2,3772,0.39
1/28/2022,Litein,LIT-303577-2615,PD,TRFK 303/577,2.5,113.57,148.8,19.2,2201,0.384
1/28/2022,Litein,LIT-303577-9575,D1,TRFK 303/577,2.55,113.57,148.8,19.2,3729,0.294
1/28/2022,Litein,LIT-318-6553,BP1,TRFK 31/8,2.29,113.57,148.8,19.2,1540,0.327
1/28/2022,Litein,LIT-318-3266,PF1,TRFK 31/8,2.55,113.57,148.8,19.2,3030,0.306
1/28/2022,Litein,LIT-318-4455,PD,TRFK 31/8,2.25,113.57,148.8,19.2,3302,0.403
1/28/2022,Litein,LIT-318-5774,D1,TRFK 31/8,2.29,113.57,148.8,19.2,1043,0.3
1/28/2022,Litein,LIT-1219-6571,BP1,TRFK 12/19,1.96,113.57,148.8,19.2,1654,0.265
1/28/2022,Litein,LIT-1219-1934,PF1,TRFK 12/19,2.48,113.57,148.8,19.2,3297,0.273
1/28/2022,Litein,LIT-1219-7790,PD,TRFK 12/19,2.46,113.57,148.8,19.2,1685,0.315
1/28/2022,Litein,LIT-1219-5053,D1,TRFK 12/19,1.85,113.57,148.8,19.2,2535,0.272
1/28/2022,Litein,LIT-79-4260,BP1,TRFK 7/9,2.75,113.57,148.8,19.2,903,0.232
1/28/2022,Litein,LIT-79-7961,PF1,TRFK 7/9,2.28,113.57,148.8,19.2,2774,0.301
1/28/2022,Litein,LIT-79-1855,PD,TRFK 7/9,2.24,113.57,148.8,19.2,2262,0.315
1/28/2022,Litein,LIT-79-5271,D1,TRFK 7/9,2.1,113.57,148.8,19.2,1072,0.348
1/28/2022,Kapkatet,KAP-68-5174,BP1,TRFK 6/8,3.4,113.57,148.8,19.2,1466,0.388
1/28/2022,Kapkatet,KAP-68-9030,PF1,TRFK 6/8,3.18,113.57,148.8,19.2,1187,0.374
1/28/2022,Kapkatet,KAP-68-5692,PD,TRFK 6/8,2.65,113.57,148.8,19.2,1410,0.416
1/28/2022,Kapkatet,KAP-68-2622,D1,TRFK 6/8,2.52,113.57,148.8,19.2,1829,0.395
1/28/2022,Kapkatet,KAP-303577-5725,BP1,TRFK 303/577,2.64,113.57,148.8,19.2,1936,0.39
1/28/2022,Kapkatet,KAP-303577-4767,PF1,TRFK 303/577,2.98,113.57,148.8,19.2,1495,0.373
1/28/2022,Kapkatet,KAP-303577-7294,PD,TRFK 303/577,2.46,113.57,148.8,19.2,1189,0.332
1/28/2022,Kapkatet,KAP-303577-5138,D1,TRFK 303/577,2.08,113.57,148.8,19.2,2696,0.338
1/28/2022,Kapkatet,KAP-318-9662,BP1,TRFK 31/8,3.16,113.57,148.8,19.2,3087,0.385
1/28/2022,Kapkatet,KAP-318-2289,PF1,TRFK 31/8,2.76,113.57,148.8,19.2,3790,0.308
1/28/2022,Kapkatet,KAP-318-1560,PD,TRFK 31/8,2.69,113.57,148.8,19.2,1839,0.32
1/28/2022,Kapkatet,KAP-318-9240,D1,TRFK 31/8,2.6,113.57,148.8,19.2,3237,0.321
1/28/2022,Kapkatet,KAP-1219-3933,BP1,TRFK 12/19,2.23,113.57,148.8,19.2,2346,0.303
1/28/2022,Kapkatet,KAP-1219-8152,PF1,TRFK 12/19,2.63,113.57,148.8,19.2,2595,0.301
1/28/2022,Kapkatet,KAP-1219-2951,PD,TRFK 12/19,2.61,113.57,148.8,19.2,1460,0.354
1/28/2022,Kapkatet,KAP-1219-1279,D1,TRFK 12/19,2.76,113.57,148.8,19.2,2609,0.359
1/28/2022,Kapkatet,KAP-79-4956,BP1,TRFK 7/9,2.31,113.57,148.8,19.2,2151,0.282
1/28/2022,Kapkatet,KAP-79-8217,PF1,TRFK 7/9,2.24,113.57,148.8,19.2,3605,0.274
1/28/2022,Kapkatet,KAP-79-3438,PD,TRFK 7/9,1.7,113.57,148.8,19.2,2208,0.333
1/28/2022,Kapkatet,KAP-79-3620,D1,TRFK 7/9,1.89,113.57,148.8,19.2,2810,0.255
1/28/2022,Momul,MOM-68-9731,BP1,TRFK 6/8,2.84,113.57,148.8,19.2,1902,0.419
1/28/2022,Momul,MOM-68-3750,PF1,TRFK 6/8,3.24,113.57,148.8,19.2,1381,0.455
1/28/2022,Momul,MOM-68-8768,PD,TRFK 6/8,2.78,113.57,148.8,19.2,1522,0.404
1/28/2022,Momul,MOM-68-5791,D1,TRFK 6/8,2.65,113.57,148.8,19.2,1646,0.391
1/28/2022,Momul,MOM-303577-2633,BP1,TRFK 303/577,3.03,113.57,148.8,19.2,2632,0.401
1/28/2022,Momul,MOM-303577-6908,PF1,TRFK 303/577,3.14,113.57,148.8,19.2,3642,0.367
1/28/2022,Momul,MOM-303577-9290,PD,TRFK 303/577,2.74,113.57,148.8,19.2,2579,0.381
1/28/2022,Momul,MOM-303577-9420,D1,TRFK 303/577,2.39,113.57,148.8,19.2,2873,0.393
1/28/2022,Momul,MOM-318-4019,BP1,TRFK 31/8,2.67,113.57,148.8,19.2,3056,0.264
1/28/2022,Momul,MOM-318-2827,PF1,TRFK 31/8,1.99,113.57,148.8,19.2,2250,0.342
1/28/2022,Momul,MOM-318-9425,PD,TRFK 31/8,2.6,113.57,148.8,19.2,1859,0.339
1/28/2022,Momul,MOM-318-8657,D1,TRFK 31/8,3.06,113.57,148.8,19.2,2538,0.346
1/28/2022,Momul,MOM-1219-4912,BP1,TRFK 12/19,2.47,113.57,148.8,19.2,3147,0.225
1/28/2022,Momul,MOM-1219-3166,PF1,TRFK 12/19,2.6,113.57,148.8,19.2,3699,0.245
1/28/2022,Momul,MOM-1219-8662,PD,TRFK 12/19,2.17,113.57,148.8,19.2,1444,0.266
1/28/2022,Momul,MOM-1219-6215,D1,TRFK 12/19,2.33,113.57,148.8,19.2,1985,0.211
1/28/2022,Momul,MOM-79-5547,BP1,TRFK 7/9,2.74,113.57,148.8,19.2,2297,0.271
1/28/2022,Momul,MOM-79-7564,PF1,TRFK 7/9,1.46,113.57,148.8,19.2,2660,0.323
1/28/2022,Momul,MOM-79-2149,PD,TRFK 7/9,1.24,113.57,148.8,19.2,2111,0.239
1/28/2022,Momul,MOM-79-2990,D1,TRFK 7/9,2.5,113.57,148.8,19.2,3329,0.294
1/28/2022,Kapsara,KAP-68-7573,BP1,TRFK 6/8,3.1,113.57,148.8,19.2,3435,0.413
1/28/2022,Kapsara,KAP-68-5557,PF1,TRFK 6/8,2.94,113.57,148.8,19.2,2244,0.462
1/28/2022,Kapsara,KAP-68-6639,PD,TRFK 6/8,2.59,113.57,148.8,19.2,2838,0.419
1/28/2022,Kapsara,KAP-68-2227,D1,TRFK 6/8,2.33,113.57,148.8,19.2,1016,0.454
1/28/2022,Kapsara,KAP-303577-9382,BP1,TRFK 303/577,2.94,113.57,148.8,19.2,1521,0.376
1/28/2022,Kapsara,KAP-303577-5429,PF1,TRFK 303/577,2.94,113.57,148.8,19.2,1898,0.342
1/28/2022,Kapsara,KAP-303577-2788,PD,TRFK 303/577,2.87,113.57,148.8,19.2,2074,0.394
1/28/2022,Kapsara,KAP-303577-3206,D1,TRFK 303/577,3.03,113.57,148.8,19.2,1134,0.403
1/28/2022,Kapsara,KAP-318-8956,BP1,TRFK 31/8,3.6,113.57,148.8,19.2,2739,0.312
1/28/2022,Kapsara,KAP-318-4279,PF1,TRFK 31/8,2.76,113.57,148.8,19.2,1004,0.322
1/28/2022,Kapsara,KAP-318-5306,PD,TRFK 31/8,2.19,113.57,148.8,19.2,3680,0.351
1/28/2022,Kapsara,KAP-318-5905,D1,TRFK 31/8,2.19,113.57,148.8,19.2,1775,0.336
1/28/2022,Kapsara,KAP-1219-3798,BP1,TRFK 12/19,2.54,113.57,148.8,19.2,3614,0.255
1/28/2022,Kapsara,KAP-1219-1042,PF1,TRFK 12/19,2.64,113.57,148.8,19.2,3320,0.316
1/28/2022,Kapsara,KAP-1219-1622,PD,TRFK 12/19,2.27,113.57,148.8,19.2,3555,0.286
1/28/2022,Kapsara,KAP-1219-8134,D1,TRFK 12/19,2.22,113.57,148.8,19.2,2190,0.332
1/28/2022,Kapsara,KAP-79-3598,BP1,TRFK 7/9,1.86,113.57,148.8,19.2,1800,0.267
1/28/2022,Kapsara,KAP-79-2781,PF1,TRFK 7/9,2.54,113.57,148.8,19.2,3696,0.327
1/28/2022,Kapsara,KAP-79-2147,PD,TRFK 7/9,2.76,113.57,148.8,19.2,2952,0.227
1/28/2022,Kapsara,KAP-79-6571,D1,TRFK 7/9,2.51,113.57,148.8,19.2,3342,0.224
1/28/2022,Chebut,CHE-68-9305,BP1,TRFK 6/8,2.97,113.57,148.8,19.2,3207,0.439
1/28/2022,Chebut,CHE-68-9687,PF1,TRFK 6/8,2.9,113.57,148.8,19.2,3506,0.472
1/28/2022,Chebut,CHE-68-7877,PD,TRFK 6/8,3.02,113.57,148.8,19.2,2300,0.409
1/28/2022,Chebut,CHE-68-3519,D1,TRFK 6/8,2.63,113.57,148.8,19.2,1948,0.423
1/28/2022,Chebut,CHE-303577-7513,BP1,TRFK 303/577,3.18,113.57,148.8,19.2,1124,0.392
1/28/2022,Chebut,CHE-303577-2742,PF1,TRFK 303/577,2.51,113.57,148.8,19.2,3598,0.432
1/28/2022,Chebut,CHE-303577-3836,PD,TRFK 303/577,2.5,113.57,148.8,19.2,1356,0.315
1/28/2022,Chebut,CHE-303577-8363,D1,TRFK 303/577,3.03,113.57,148.8,19.2,1534,0.374
1/28/2022,Chebut,CHE-318-8839,BP1,TRFK 31/8,2.92,113.57,148.8,19.2,3733,0.381
1/28/2022,Chebut,CHE-318-4197,PF1,TRFK 31/8,2.52,113.57,148.8,19.2,1345,0.323
1/28/2022,Chebut,CHE-318-2337,PD,TRFK 31/8,2.34,113.57,148.8,19.2,2548,0.349
1/28/2022,Chebut,CHE-318-6940,D1,TRFK 31/8,2.63,113.57,148.8,19.2,2715,0.358
1/28/2022,Chebut,CHE-1219-8766,BP1,TRFK 12/19,2.48,113.57,148.8,19.2,2691,0.245
1/28/2022,Chebut,CHE-1219-2148,PF1,TRFK 12/19,2.95,113.57,148.8,19.2,1908,0.27
1/28/2022,Chebut,CHE-1219-4664,PD,TRFK 12/19,3.19,113.57,148.8,19.2,2169,0.334
1/28/2022,Chebut,CHE-1219-3929,D1,TRFK 12/19,2.32,113.57,148.8,19.2,3135,0.293
1/28/2022,Chebut,CHE-79-6547,BP1,TRFK 7/9,2.66,113.57,148.8,19.2,1830,0.286
1/28/2022,Chebut,CHE-79-2458,PF1,TRFK 7/9,2.05,113.57,148.8,19.2,2160,0.312
1/28/2022,Chebut,CHE-79-9123,PD,TRFK 7/9,2.54,113.57,148.8,19.2,1389,0.271
1/28/2022,Chebut,CHE-79-8398,D1,TRFK 7/9,1.84,113.57,148.8,19.2,1211,0.223
2/4/2022,Tegat,TEG-68-1890,BP1,TRFK 6/8,2.4,111.9,194.6,19.1,2310,0.459
2/4/2022,Tegat,TEG-68-9758,PF1,TRFK 6/8,2.78,111.9,194.6,19.1,1093,0.371
2/4/2022,Tegat,TEG-68-7476,PD,TRFK 6/8,3.13,111.9,194.6,19.1,2749,0.43
2/4/2022,Tegat,TEG-68-1155,D1,TRFK 6/8,3.23,111.9,194.6,19.1,2260,0.409
2/4/2022,Tegat,TEG-303577-7454,BP1,TRFK 303/577,2.77,111.9,194.6,19.1,1074,0.398
2/4/2022,Tegat,TEG-303577-7727,PF1,TRFK 303/577,2.78,111.9,194.6,19.1,3167,0.431
2/4/2022,Tegat,TEG-303577-2737,PD,TRFK 303/577,2.67,111.9,194.6,19.1,3383,0.383
2/4/2022,Tegat,TEG-303577-4914,D1,TRFK 303/577,3.07,111.9,194.6,19.1,2821,0.414
2/4/2022,Tegat,TEG-318-7343,BP1,TRFK 31/8,2.57,111.9,194.6,19.1,1975,0.356
2/4/2022,Tegat,TEG-318-4323,PF1,TRFK 31/8,3.01,111.9,194.6,19.1,2366,0.295
2/4/2022,Tegat,TEG-318-5791,PD,TRFK 31/8,2.14,111.9,194.6,19.1,1524,0.278
2/4/2022,Tegat,TEG-318-4481,D1,TRFK 31/8,2.52,111.9,194.6,19.1,1475,0.34
2/4/2022,Tegat,TEG-1219-3021,BP1,TRFK 12/19,1.88,111.9,194.6,19.1,3494,0.294
2/4/2022,Tegat,TEG-1219-1897,PF1,TRFK 12/19,3.31,111.9,194.6,19.1,3672,0.286
2/4/2022,Tegat,TEG-1219-4556,PD,TRFK 12/19,3.07,111.9,194.6,19.1,1744,0.32
